Image,Name,Form,Rarity,Level,Health,Damage,Range,KB,Speed,DPS,Target,Time Between Attacks,Atk. Animation,Recharging Time,Cost,Enemy Types,Ability
https://onestoppress.com/images/049-3_square.png ,Dread Pirate Catley,TRUE,Rare,30,15300,734,300,3,8,490,Single,1.5,0.33,5.87,510,Red,Against red:Knockback(40% chance of knockback)
https://onestoppress.com/images/050-1_square.png ,Thief Cat,Normal,Rare,30,7854,918,170,3,13,918,Single,1,0.5,5.2,495,,General Abilities:Extra money(2x money gained from defeated enemies)
https://onestoppress.com/images/050-2_square.png ,Phantom Thief Cat,Evolved,Rare,30,9180,1088,170,3,13,1088,Single,1,0.5,5.2,495,,General Abilities:Extra money(2x money gained from defeated enemies)
https://onestoppress.com/images/050-3_square.png ,Goemon Cat,TRUE,Rare,30,9180,1632,200,3,13,1632,Area,1,0.5,5.2,495,,General Abilities:Extra money(2x money gained from defeated enemies)
https://onestoppress.com/images/051-1_square.png ,Bishop Cat,Normal,Rare,30,6460,626,200,3,10,646,Single,0.97,0.27,3.87,495,Floating,Against floating:Slow(20% chance to slow for 4.0s)
https://onestoppress.com/images/051-2_square.png ,Monk Cat,Evolved,Rare,30,7480,802,200,3,10,830,Single,0.97,0.27,3.87,495,Floating,Against floating:Slow(20% chance to slow for 4.0s)
https://onestoppress.com/images/051-3_square.png ,Sanzo Cat,TRUE,Rare,30,11220,966,250,3,10,1006,Area,0.97,0.27,3.87,495,Floating,Against floating:Slow(20% chance to slow for 4.0s)
https://onestoppress.com/images/052-1_square.png ,Fortune Teller Cat,Normal,Rare,30,5522,612,240,3,9,462,Single,1.33,0.37,5.2,510,Floating,Against floating:Knockback(30% chance of knockback)
https://onestoppress.com/images/052-2_square.png ,Fisherman Cat,Evolved,Rare,30,6426,782,240,3,9,578,Single,1.33,0.37,5.2,510,Floating,Against floating:Knockback(30% chance of knockback)
https://onestoppress.com/images/052-3_square.png ,Doctor Cat,TRUE,Rare,30,12852,782,240,3,9,578,Single,1.33,0.37,5.2,510,Floating,Against floating:Knockback(40% chance of knockback)
https://onestoppress.com/images/053-1_square.png ,Shaman Cat,Normal,Rare,30,5372,762,250,3,10,422,Single,1.8,0.77,5.87,510,Floating,Against floating:Freeze(20% chance to freeze for 2.0s)
https://onestoppress.com/images/053-2_square.png ,Necromancer Cat,Evolved,Rare,30,6290,938,250,3,10,530,Single,1.8,0.77,5.87,510,Floating,Against floating:Freeze(20% chance to freeze for 2.0s)
https://onestoppress.com/images/053-3_square.png ,Necro-Dancer Cat,TRUE,Rare,30,6290,1278,300,3,10,714,Single,1.8,0.77,5.87,510,Floating,Against floating:Freeze(20% chance to freeze for 3.0s)
https://onestoppress.com/images/054-1_square.png ,Evangelist Cat,Normal,Uber Super Rare,30,3400,1020,1000,1,18,34,Area,38,11.37,324.53,500,"Red, Floating, Black, Angel, Alien, Zombie, Relic, Aku, White","Against white, red, black, floating, angel, alien, zombie, relic, aku:Freeze(100% chance to freeze for 5.0s)"
https://onestoppress.com/images/054-2_square.png ,Filibuster Cat,Evolved,Uber Super Rare,30,3400,1020,1000,1,18,34,Area,38,11.37,324.53,500,"Red, Floating, Black, Angel, Alien, Zombie, Relic, Aku, White","Against white, red, black, floating, angel, alien, zombie, relic, aku:Freeze(100% chance to freeze for 5.0s)"
https://onestoppress.com/images/055-1_square.png ,Type 10,Normal,Special,30,12954,3910,140,4,6,3794,Area,1.03,0.2,30.53,1413,,
https://onestoppress.com/images/055-2_square.png ,Cat Transportation Type 10,Evolved,Special,30,12954,3910,140,4,6,3794,Area,1.03,0.2,30.53,1413,,
https://onestoppress.com/images/056-1_square.png ,Witch Cat,Normal,Rare,30,6460,626,200,3,10,442,Single,1.43,0.73,3.87,495,Red,Against red:Slow(20% chance to slow for 4.0s)
https://onestoppress.com/images/056-2_square.png ,Sorceress Cat,Evolved,Rare,30,7480,802,200,3,10,558,Single,1.43,0.73,3.87,495,Red,Against red:Slow(20% chance to slow for 4.0s)
https://onestoppress.com/images/056-3_square.png ,Enchantress Cat,TRUE,Rare,30,11220,802,250,3,10,558,Single,1.43,0.73,3.87,495,Red,Against red:Slow(20% chance to slow for 5.0s)
https://onestoppress.com/images/057-1_square.png ,Archer Cat,Normal,Rare,30,3060,1666,340,3,10,694,Single,2.4,1.43,11.2,1230,Floating,Against floating:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/057-2_square.png ,Cupid Cat,Evolved,Rare,30,4080,1666,340,3,10,694,Single,2.4,1.43,11.2,1230,Floating,Against floating:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/057-3_square.png ,Cataur,TRUE,Rare,30,6120,2502,390,3,16,1034,Single,2.4,1.43,11.2,1230,Floating,Against floating:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/058-1_square.png ,Marauder Cat,Normal,Uber Super Rare,30,22100,3400,195,3,7,680,Single,5,1.03,47.87,2250,,General Abilities:Critical(20% chance of a critical hit)
https://onestoppress.com/images/058-2_square.png ,Berserker Cat,Evolved,Uber Super Rare,30,30600,5100,195,3,7,1020,Area,5,1.03,47.87,2250,,General Abilities:Critical(40% chance of a critical hit)
https://onestoppress.com/images/058-3_square.png ,Paladin Cat,TRUE,Uber Super Rare,30,39100,6800,245,3,7,1360,Area,5,1.03,47.87,2250,,General Abilities:Critical(50% chance of a critical hit)Not affected by:Knockback
https://onestoppress.com/images/059-1_square.png ,Swordsman Cat,Normal,Rare,30,9350,1700,155,3,11,1550,Single,1.1,0.27,4.53,630,Red,Against red:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/059-2_square.png ,Sword Master Cat,Evolved,Rare,30,11050,1870,155,3,11,1700,Single,1.1,0.27,4.53,630,Red,Against red:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/059-3_square.png ,Elemental Duelist Cat,TRUE,Rare,30,17000,3400,155,3,11,3094,Single,1.1,0.27,4.53,630,Red,Against red:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/060-1_square.png ,Baby Cat,Normal,Uber Super Rare,30,68000,37400,140,2,9,3754,Area,9.97,2,51.2,3150,"Floating, Alien","Against floating, alien:Knockback(30% chance of knockback)Not affected by:Freeze"
https://onestoppress.com/images/060-2_square.png ,Baby Cats,Evolved,Uber Super Rare,30,88400,59500,140,2,9,5970,Area,9.97,2,51.2,3150,"Floating, Alien","Against floating, alien:Knockback(30% chance of knockback)Not affected by:Freeze"
https://onestoppress.com/images/060-3_square.png ,Cats in the Cradle,TRUE,Uber Super Rare,30,105400,59500,240,2,12,5970,Area,9.97,2,51.2,3150,"Floating, Alien","Against floating, alien:Knockback(30% chance of knockback)General Abilities:Wave attack(100% chance to perform a Lv.2 Shockwave attack (Range: 532))Not affected by:Freeze"
https://onestoppress.com/images/060-4_square.png ,Cats in the Stroller,Ultra,Uber Super Rare,30,105400,59500,240,2,18,5970,Area,9.97,2,51.2,3150,"Floating, Alien","Against floating, alien:Knockback(40% chance of knockback)General Abilities:Wave attack(100% chance to perform a Lv.3 Shockwave attack (Range: 732))Omni Strike(Effective range -100~300)Not affected by:Freeze"
https://onestoppress.com/images/061-1_square.png ,Bronze Cat,Normal,Rare,30,10200,1666,160,2,8,986,Area,1.7,0.4,10.07,630,Metal,Against metal:Knockback(20% chance of knockback)
https://onestoppress.com/images/061-2_square.png ,Michelangelo Cat,Evolved,Rare,30,15300,2176,160,2,8,1278,Area,1.7,0.4,10.07,630,Metal,Against metal:Knockback(20% chance of knockback)
https://onestoppress.com/images/061-3_square.png ,Quizmaster Cat,TRUE,Rare,30,15300,3196,190,2,8,680,Area,4.73,0.9,10.07,630,Metal,Against metal:Knockback(30% chance of knockback)
https://onestoppress.com/images/062-1_square.png ,Sushi Cat,Normal,Super Rare,30,25500,1360,130,2,16,578,Area,2.37,0.4,9.87,1425,Red,Against red:Resistant(only takes 0.25x damage)Weaken(20% chance to weaken by 50% for 6.67s)
https://onestoppress.com/images/062-2_square.png ,Fried Shrimp Cat,Evolved,Super Rare,30,32300,3060,130,2,16,1292,Area,2.37,0.4,9.87,1425,Red,Against red:Resistant(only takes 0.25x damage)Weaken(20% chance to weaken by 50% for 6.67s)
https://onestoppress.com/images/062-3_square.png ,Roe Cat,TRUE,Super Rare,30,64600,3060,130,2,16,1292,Area,2.37,0.4,9.87,1425,Red,Against red:Resistant(only takes 0.25x damage)Weaken(20% chance to weaken by 50% for 6.67s)
https://onestoppress.com/images/063-1_square.png ,Toy Machine Cat,Normal,Special,30,7650,170,110,1,8,68,Area,2.27,0.3,2,150,,
https://onestoppress.com/images/063-2_square.png ,Vendor Cat,Evolved,Special,30,7650,170,110,1,8,68,Area,2.27,0.3,2,150,,
https://onestoppress.com/images/064-1_square.png ,Sports Day Cat,Normal,Rare,30,11900,442,110,4,10,354,Area,1.23,0.27,2,375,,
https://onestoppress.com/images/064-2_square.png ,Kidnapper Cats,Evolved,Rare,30,11900,442,110,4,10,354,Area,1.23,0.27,2,375,,
https://onestoppress.com/images/064-3_square.png ,Rampage Cats,TRUE,Rare,30,11900,442,330,4,10,170,Area,2.57,0.27,2,375,,Not affected by:Warp
https://onestoppress.com/images/065-1_square.png ,Swordsman,Normal,Rare,30,4760,680,170,3,6,150,Single,4.53,0.9,3.87,240,,
https://onestoppress.com/images/065-2_square.png ,Swordsman Johnny,Evolved,Rare,30,9520,1530,170,3,6,340,Single,4.53,0.9,3.87,240,,
https://onestoppress.com/images/066-1_square.png ,Cow Princess,Normal,Rare,30,8500,510,161,5,30,1530,Single,0.33,0.2,2,750,Black,Against black:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/066-2_square.png ,Giraffe Princess,Evolved,Rare,30,8500,510,161,5,30,1530,Single,0.33,0.2,2,750,Black,Against black:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/067-1_square.png ,PPT48,Normal,Uber Super Rare,30,6800,3060,380,2,6,442,Area,6.83,0.87,50.53,2100,Black,Against black:Freeze(40% chance to freeze for 2.0s)
https://onestoppress.com/images/067-2_square.png ,Dark PPT48,Evolved,Uber Super Rare,30,15300,8228,380,2,6,1210,Area,6.83,0.87,50.53,2100,Black,Against black:Freeze(40% chance to freeze for 2.0s)
https://onestoppress.com/images/067-3_square.png ,PPT46,TRUE,Uber Super Rare,30,15300,8228,380,2,6,2142,Area,3.83,0.87,20.87,2100,Black,Against black:Freeze(40% chance to freeze for 3.0s)
https://onestoppress.com/images/068-1_square.png ,Li'l Gau,Normal,Rare,30,10200,3400,110,1,8,884,Single,3.83,1.87,2.2,300,Black,Against black:Resistant(only takes 0.25x damage)
https://onestoppress.com/images/068-2_square.png ,Li'l Gau Gau,Evolved,Rare,30,13600,4202,110,1,8,1088,Single,3.83,1.87,2.2,300,Black,Against black:Resistant(only takes 0.25x damage)
https://onestoppress.com/images/068-3_square.png ,Crystal Li'l Gau Gau,TRUE,Rare,30,17000,4202,110,1,8,1088,Single,3.83,1.87,2.2,300,Black,Against black:Resistant(only takes 0.25x damage)Not affected by:Knockback
https://onestoppress.com/images/069-1_square.png ,Reaper,Normal,Super Rare,30,6800,3400,360,3,7,558,Area,6.13,0.83,31.2,750,Black,Against black:Slow(40% chance to slow for 4.0s)
https://onestoppress.com/images/069-2_square.png ,Reaper 999,Evolved,Super Rare,30,11900,5100,360,3,7,830,Area,6.13,0.83,31.2,750,Black,Against black:Slow(40% chance to slow for 4.0s)
https://onestoppress.com/images/069-3_square.png ,Judgment,TRUE,Super Rare,30,17000,15300,360,3,7,2502,Area,6.13,0.83,31.2,750,Black,Against black:Slow(40% chance to slow for 4.0s)General Abilities:Multi-hit attack(Attacks twice consecutively)
https://onestoppress.com/images/070-1_square.png ,Sleeping Beauty Punt,Normal,Super Rare,30,17000,4760,160,1,6,2346,Area,2.03,0.4,18.2,1950,,
https://onestoppress.com/images/070-2_square.png ,Sleeping Beauty Punt II,Evolved,Super Rare,30,17000,4760,160,1,6,2346,Area,2.03,0.4,18.2,1950,,
https://onestoppress.com/images/070-3_square.png ,Oversleeping Beauty Punt,TRUE,Super Rare,30,25500,5950,160,1,6,2924,Area,2.03,0.4,18.2,1950,,Not affected by:Slow
https://onestoppress.com/images/071-1_square.png ,Salaryman Cat,Normal,Rare,30,11900,2720,210,1,8,734,Single,3.7,0.73,5.87,1366,Red,"Against red:Strong(inflicts 1.5x damage, takes only 0.5x damage)"
https://onestoppress.com/images/071-2_square.png ,Grudge Cat,Evolved,Rare,30,11900,2720,210,1,8,734,Area,3.7,0.73,5.87,1366,Red,"Against red:Strong(inflicts 1.5x damage, takes only 0.5x damage)"
https://onestoppress.com/images/071-3_square.png ,Ritual Cat,TRUE,Rare,30,20400,5440,210,2,8,1462,Area,3.7,0.73,5.87,1366,Red,"Against red:Strong(inflicts 1.5x damage, takes only 0.5x damage)General Abilities:Strengthen(attack power increases by 100% at 50% health)"
https://onestoppress.com/images/072-1_square.png ,Sanada Yukimura,Normal,Uber Super Rare,30,14450,14022,170,5,65,3074,Area,4.57,0.03,51.2,3075,Black,Against black:Massive Damage(inflicts 3.0x damage)General Abilities:Multi-hit attack(Attacks twice consecutively)
https://onestoppress.com/images/072-2_square.png ,Wargod Yukimura,Evolved,Uber Super Rare,30,28900,28050,170,5,65,6134,Area,4.57,0.03,51.2,3075,Black,Against black:Massive Damage(inflicts 3.0x damage)General Abilities:Multi-hit attack(Attacks twice consecutively)
https://onestoppress.com/images/072-3_square.png ,Immortal Yukimura,TRUE,Uber Super Rare,30,28900,42078,170,5,75,9214,Area,4.57,0.03,51.2,3075,Black,Against black:Massive Damage(inflicts 3.0x damage)General Abilities:Multi-hit attack(Attacks twice consecutively)
https://onestoppress.com/images/073-1_square.png ,Maeda Keiji,Normal,Uber Super Rare,30,25500,11050,250,2,8,1754,Area,6.33,0.37,67.87,3585,Black,Against black:Resistant(only takes 0.25x damage)General Abilities:Strengthen(attack power increases by 100% at 30% health)
https://onestoppress.com/images/073-2_square.png ,Wargod Keiji,Evolved,Uber Super Rare,30,64600,22100,250,2,8,3482,Area,6.33,0.37,67.87,3585,Black,Against black:Resistant(only takes 0.25x damage)General Abilities:Strengthen(attack power increases by 100% at 30% health)Not affected by:Wave
https://onestoppress.com/images/073-3_square.png ,Immortal Keiji,TRUE,Uber Super Rare,30,98600,22100,320,2,8,6038,Area,3.67,0.37,67.87,3585,Black,Against black:Resistant(only takes 0.25x damage)General Abilities:Strengthen(attack power increases by 100% at 50% health)Not affected by:Wave
https://onestoppress.com/images/074-1_square.png ,Oda Nobunaga,Normal,Uber Super Rare,30,16150,7650,410,1,7,2074,Area,3.7,2.73,87.87,4350,Black,Against black:Freeze(100% chance to freeze for 6.0s)
https://onestoppress.com/images/074-2_square.png ,Wargod Nobunaga,Evolved,Uber Super Rare,30,32300,15300,410,1,7,4134,Area,3.7,2.73,87.87,4350,Black,Against black:Freeze(100% chance to freeze for 6.0s)
https://onestoppress.com/images/074-3_square.png ,Immortal Nobunaga,TRUE,Uber Super Rare,30,64600,20400,410,1,7,5508,Area,3.7,2.73,87.87,4350,Black,Against black:Freeze(100% chance to freeze for 8.0s)
https://onestoppress.com/images/074-4_square.png ,Phantasmal Nobunaga,Ultra,Uber Super Rare,30,93500,20400,410,2,7,5508,Area,3.7,2.73,87.87,4350,"Black, Aku","Against black, aku:Freeze(100% chance to freeze for 8.0s)General Abilities:Counter Surge"
https://onestoppress.com/images/075-1_square.png ,Reindeer Fish Cat,Normal,Rare,30,15300,3332,150,3,10,1958,Single,1.7,0.27,4.87,1215,,General Abilities:Extra money(2x money gained from defeated enemies)
https://onestoppress.com/images/075-2_square.png ,Sashimi Cat,Evolved,Rare,30,17850,5562,150,3,10,3264,Single,1.7,0.27,4.87,1215,,General Abilities:Extra money(2x money gained from defeated enemies)
https://onestoppress.com/images/075-3_square.png ,Xmas Pudding Cat,TRUE,Rare,30,25500,5562,150,3,10,4066,Area,1.37,0.27,4.87,1215,,General Abilities:Extra money(2x money gained from defeated enemies)
https://onestoppress.com/images/076-1_square.png ,Windy,Normal,Uber Super Rare,30,13600,21338,420,6,6,1564,Area,13.6,2.7,102.27,4425,Floating,Against floating:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/076-2_square.png ,"Windy, type α",Evolved,Uber Super Rare,30,25500,43438,420,6,6,3196,Area,13.6,2.7,102.27,4425,Floating,Against floating:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/076-3_square.png ,Divine Windy,TRUE,Uber Super Rare,30,51000,68938,450,6,12,5066,Area,13.6,2.7,102.27,4425,Floating,Against floating:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/076-4_square.png ,Ultimate Windy,Ultra,Uber Super Rare,30,51000,68938,510,6,16,6270,Area,11,1.7,102.27,4425,Floating,Against floating:Insane Damage(inflicts 5.0x damage)
https://onestoppress.com/images/077-1_square.png ,Thundia,Normal,Uber Super Rare,30,13600,21338,410,5,5,1618,Area,13.23,3,106,4410,Red,Against red:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/077-2_square.png ,"Thundia, type β",Evolved,Uber Super Rare,30,25500,43438,410,5,5,3278,Area,13.23,3,106,4410,Red,Against red:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/077-3_square.png ,Divine Thundia,TRUE,Uber Super Rare,30,51000,68938,440,5,10,5202,Area,13.23,3,106,4410,Red,Against red:Massive Damage(inflicts 3.0x damage)
https://onestoppress.com/images/078-1_square.png ,Droid Cat,Normal,Rare,30,8554,1020,110,2,5,122,Area,8.37,0.27,21.2,150,Metal,Against metal:Resistant(only takes 0.25x damage)
https://onestoppress.com/images/078-2_square.png ,Droid Cat Mk 2,Evolved,Rare,30,8554,1020,110,2,5,122,Area,8.37,0.27,21.2,150,Metal,Against metal:Resistant(only takes 0.25x damage)
https://onestoppress.com/images/078-3_square.png ,SpringDroid,TRUE,Rare,30,8554,1020,110,2,5,122,Area,8.37,0.27,11.2,150,Metal,Against metal:Resistant(only takes 0.25x damage)
https://onestoppress.com/images/079-1_square.png ,Space Cat,Normal,Rare,30,3060,1251,340,3,10,612,Single,2.03,1,11.2,630,,General Abilities:Critical(4% chance of a critical hit)Barrier Breaker(30% chance of breaking enemy barriers)
https://onestoppress.com/images/079-2_square.png ,Major Space Cat,Evolved,Rare,30,4080,1374,340,3,10,680,Single,2.03,1,11.2,630,,General Abilities:Critical(4% chance of a critical hit)Barrier Breaker(30% chance of breaking enemy barriers)
https://onestoppress.com/images/079-3_square.png ,Space Marine Cat,TRUE,Rare,30,10200,1374,340,3,10,680,Single,2.03,1,11.2,630,,General Abilities:Critical(8% chance of a critical hit)Barrier Breaker(50% chance of breaking enemy barriers)
https://onestoppress.com/images/080-1_square.png ,Adult Cat,Normal,Rare,30,9350,5950,120,2,5,1258,Single,4.7,0.73,5.87,1035,Red,"Against red:Strong(inflicts 1.5x damage, takes only 0.5x damage)"
https://onestoppress.com/images/080-2_square.png ,Sick Cat,Evolved,Rare,30,9350,5950,120,2,5,1258,Single,4.7,0.73,5.87,1035,Red,"Against red:Strong(inflicts 1.5x damage, takes only 0.5x damage)"
https://onestoppress.com/images/080-3_square.png ,Prisoner Cat,TRUE,Rare,30,9350,5950,475,2,5,1258,Single,4.7,1.07,27.87,1035,Red,"Against red:Strong(inflicts 1.5x damage, takes only 0.5x damage)General Abilities:Long Distance(Effective range 450~650)"
https://onestoppress.com/images/081-1_square.png ,Evil Cat,Normal,Rare,30,11886,3400,150,3,8,1734,Single,1.97,0.53,4.53,1125,Red,Against red:Freeze(20% chance to freeze for 2.0s)
https://onestoppress.com/images/081-2_square.png ,Gentleman Cat,Evolved,Rare,30,11886,3400,150,3,8,1734,Single,1.97,0.53,4.53,1125,Red,Against red:Freeze(20% chance to freeze for 2.0s)
https://onestoppress.com/images/081-3_square.png ,Gentleman Bros.,TRUE,Rare,30,11886,3400,150,3,8,1734,Single,1.97,0.53,4.53,375,Red,Against red:Freeze(40% chance to freeze for 2.0s)General Abilities:Barrier Breaker(30% chance of breaking enemy barriers)
https://onestoppress.com/images/082-1_square.png ,Doll Cats,Normal,Rare,30,5100,2842,190,4,10,1074,Area,2.67,1.7,2,975,,
